tl_lon,tl_lat,br_lon,br_lat,indicator_1,indicator_2,indicator_3,indicator_4,indicator_5
151.05942875045898,-33.88298096051339,151.0647307582429,-33.88757293981077,9,4,7,4,1
151.06483256031697,-33.88306597577382,151.07013487457368,-33.88765773260487,10,3,5,7,1
151.07023639280268,-33.88315075424106,151.0755390134739,-33.8877422885625,10,4,4,6,2
151.07564024785302,-33.88323529591181,151.08094317488056,-33.88782660768036,10,7,8,6,5
151.08104412540496,-33.88331960078279,151.08634735873056,-33.8879106899552,5,8,4,0,3
151.0864480253955,-33.88340366885073,151.09175156496087,-33.887994535383726,10,0,6,6,7
151.09185194776163,-33.883487500112366,151.09715579350848,-33.888078143962694,0,1,6,2,7
151.09725589244024,-33.883571094564424,151.10256004431034,-33.88816151568885,1,5,8,4,0
151.1026598593684,-33.883654452203665,151.10796431730333,-33.88824465055897,7,4,6,8,7
151.108063848483,-33.88373757302685,151.1133686124245,-33.88832754856979,3,10,0,10,2
151.11346785972106,-33.88382045703075,151.11877292961077,-33.888410209718124,2,0,3,3,7
151.1188718930195,-33.88390310421214,151.1241772687991,-33.888492634000734,3,3,3,7,2
151.12427594831533,-33.88398551456781,151.12958162992638,-33.88857482141444,8,6,8,6,8
151.12968002554547,-33.88406768809457,151.1349860129296,-33.88865677195602,10,0,7,9,4
151.13508412464688,-33.88414962478921,151.14039041774572,-33.8887384856223,2,10,1,10,9
151.14048824555655,-33.884231324648546,151.1457948443116,-33.88881996241012,7,7,1,9,4
151.14589238821145,-33.88431278766941,151.15119929256434,-33.8889012023163,5,3,8,1,3
151.15129655254847,-33.88439401384864,151.15660376244074,-33.88898220533767,2,3,7,7,7
151.1567007385046,-33.884475003183056,151.1620082538778,-33.88906297147111,4,10,0,6,5
151.16210494601683,-33.88455575566955,151.1674127668124,-33.889143500713466,8,4,0,4,6
151.16750917502202,-33.88463627130495,151.17281730118154,-33.8892237930616,6,0,10,3,0
151.17291342545718,-33.884716550086154,151.17822185692214,-33.88930384851241,9,5,5,2,6
151.17831769725927,-33.88479659201002,151.1836264339711,-33.88938366706277,10,2,8,5,0
151.18372199036517,-33.88487639707345,151.1890310322654,-33.88946324870958,4,7,10,0,5
151.18912630471192,-33.88495596527333,151.19443565174194,-33.88954259344976,7,9,4,2,5
151.19453064023637,-33.88503529660658,151.19984029233763,-33.889621701280205,10,3,6,3,2
151.19993499687547,-33.8851143910701,151.20524495398942,-33.88970057219785,2,2,2,1,0
151.20533937456625,-33.88519324866084,151.21064963663423,-33.88977920619964,10,4,5,0,3
151.21074377324555,-33.88527186937572,151.21605434020898,-33.88985760328249,9,8,7,5,6
151.21614819285037,-33.88535025321169,151.2214590646506,-33.8899357634434,0,3,1,4,2
151.22155263331757,-33.885428400165694,151.22686380989597,-33.89001368667929,10,5,4,7,7
151.22695709458415,-33.88550631023472,151.2322685758821,-33.89009137298715,0,3,8,0,7
151.23236157658704,-33.885583983415714,151.2376733625458,-33.890168822363954,8,5,0,6,7
151.23776607926314,-33.88566141970566,151.24307816982406,-33.890246034806694,3,8,1,5,2
151.2431706025494,-33.88573861910156,151.24848299765375,-33.890323010312365,3,6,8,7,0
151.24857514638273,-33.8858155816004,151.25388784597183,-33.890399748877975,9,6,1,8,6
151.25397971070007,-33.88589230719919,151.25929271471514,-33.890476250500555,7,1,10,1,3
151.25938429543834,-33.88596879589499,151.26469760382068,-33.89055251517713,3,3,2,8,0
150.85421420851208,-33.87506857259996,150.85950426877113,-33.87966896120935,6,1,7,8,6
150.85961682825106,-33.87516256758582,150.86490719711603,-33.87976273541814,8,4,8,0,8
150.86501947300602,-33.87525632595042,150.87031015041921,-33.87985627296207,10,7,0,4,7
150.87042214271395,-33.87534984769012,150.87571312861778,-33.87994957383753,5,0,7,3,3
150.87582483731197,-33.87544313280128,150.8811161316487,-33.880042638040855,10,3,3,6,1
150.8812275567371,-33.875536181280275,150.88651915944908,-33.88013546556846,3,0,1,4,7
150.88663030092638,-33.8756289931235,150.8919222119559,-33.880228056416726,0,8,3,0,3
150.8920330698169,-33.87572156832734,150.89732528910622,-33.88032041058206,1,5,9,0,0
150.89743586334566,-33.87581390688821,150.9027283908371,-33.88041252806088,0,10,10,2,8
150.90283868144974,-33.875906008802524,150.9081315170855,-33.880504408849596,5,7,4,4,5
150.90824152406617,-33.8759978740667,150.91353466778853,-33.88059605294464,1,4,4,8,3
150.91364439113198,-33.87608950267715,150.91893784288317,-33.88068746034246,9,7,2,10,1
150.91904728258424,-33.876180894630345,150.92434104230642,-33.8807786310395,6,4,10,5,10
150.92445019835998,-33.87627204992271,150.92974426599537,-33.88086956503222,2,5,8,5,2
150.9298531383962,-33.87636296855073,150.935147513887,-33.88096026231708,4,2,4,4,3
150.93525610262998,-33.87645365051087,150.9405507859183,-33.88105072289056,2,9,9,10,6
150.94065909099834,-33.876544095799574,150.94595408202636,-33.88114094674917,8,0,4,0,2
150.9460621034383,-33.87663430441336,150.95135740214815,-33.881230933889356,5,2,3,6,10
150.95146513988686,-33.876724276348725,150.9567607462207,-33.881320684307674,6,1,2,7,8
150.95686820028115,-33.87681401160215,150.962164114181,-33.88141019800061,10,10,7,1,8
150.96227128455806,-33.87690351017015,150.9675675059661,-33.88149947496467,2,9,7,6,9
150.96767439265474,-33.8769927720493,150.97297092151297,-33.88158851519643,10,0,4,8,9
150.97307752450814,-33.87708179723607,150.97837436075864,-33.88167731869239,6,9,10,3,10
150.9784806800553,-33.877170585727036,150.9837778236401,-33.881765885449106,2,7,9,5,6
150.98388385923323,-33.87725913751873,150.98918131009438,-33.88185421546316,3,10,3,4,2
150.98928706197896,-33.87734745260772,150.99458482005846,-33.881942308731105,5,10,2,6,0
150.99469028822952,-33.87743553099058,150.99998835346935,-33.88203016524952,8,7,5,3,6
151.00009353792188,-33.87752337266388,151.00539191026405,-33.88211778501499,3,8,9,1,7
151.00549681099307,-33.87761097762421,151.01079549037956,-33.882205168024115,4,1,0,6,10
151.0109001073801,-33.87769834586817,151.01619909375285,-33.882292314273485,7,5,4,5,1
151.01630342702006,-33.87778547739236,151.02160272032094,-33.88237922375974,7,3,6,8,1
151.02170676984983,-33.8778723721934,151.02700637002084,-33.88246589647948,8,0,6,4,7
151.02711013580648,-33.87795903026792,151.03241004278948,-33.882552332429356,1,9,1,8,9
151.03251352482698,-33.87804545161253,151.0378137385639,-33.882638531606,3,2,10,4,3
151.03791693684838,-33.87813163622389,151.0432174572811,-33.882724494006055,9,4,10,4,6
151.04332037180765,-33.87821758409866,151.04862119887798,-33.88281021962619,0,8,0,6,5
151.0487238296418,-33.87830329523347,151.05402496329162,-33.88289570846309,7,9,9,4,7
151.0541273102878,-33.87838876962502,151.05942875045898,-33.88298096051339,0,3,3,9,5
151.0595308136827,-33.87847400726999,151.06483256031697,-33.88306597577382,4,3,3,3,9
151.06493433976345,-33.878559008165055,151.07023639280268,-33.88315075424106,10,4,9,1,9
151.07033788846704,-33.8786437723069,151.07564024785302,-33.88323529591181,0,5,5,2,4
151.0757414597305,-33.87872829969226,151.08104412540496,-33.88331960078279,7,6,2,9,10
151.0811450534908,-33.878812590317814,151.0864480253955,-33.88340366885073,0,1,5,5,7
151.08654866968487,-33.87889664418032,151.09185194776163,-33.883487500112366,2,4,0,3,3
151.0919523082498,-33.87898046127652,151.09725589244024,-33.883571094564424,2,5,3,0,6
151.0973559691225,-33.87906404160312,151.1026598593684,-33.883654452203665,8,4,5,4,0
151.10275965224,-33.879147385156905,151.108063848483,-33.88373757302685,9,6,6,9,6
151.10816335753924,-33.879230491934614,151.11346785972106,-33.88382045703075,10,9,0,6,9
151.1135670849572,-33.879313361933015,151.1188718930195,-33.88390310421214,3,1,5,4,3
151.11897083443088,-33.87939599514892,151.12427594831533,-33.88398551456781,3,0,2,1,0
151.12437460589726,-33.87947839157909,151.12968002554547,-33.88406768809457,2,10,1,2,0
151.1297783992933,-33.87956055122033,151.13508412464688,-33.88414962478921,7,6,0,4,8
151.13518221455595,-33.879642474069456,151.14048824555655,-33.884231324648546,5,6,7,0,1
151.14058605162225,-33.87972416012325,151.14589238821145,-33.88431278766941,4,7,0,2,2
151.14598991042914,-33.8798056093786,151.15129655254847,-33.88439401384864,10,7,5,9,10
151.15139379091352,-33.87988682183229,151.1567007385046,-33.884475003183056,8,8,8,0,7
151.15679769301246,-33.879967797481186,151.16210494601683,-33.88455575566955,6,3,10,7,4
151.16220161666286,-33.88004853632212,151.16750917502202,-33.88463627130495,10,7,2,1,8
151.16760556180168,-33.880129038351996,151.17291342545718,-33.884716550086154,2,3,0,4,0
151.17300952836592,-33.880209303567646,151.17831769725927,-33.88479659201002,6,0,7,8,5
151.17841351629252,-33.88028933196597,151.18372199036517,-33.88487639707345,5,10,4,2,10
151.18381752551846,-33.880369123543844,151.18912630471192,-33.88495596527333,9,7,5,6,0
151.18922155598065,-33.88044867829819,151.19453064023637,-33.88503529660658,10,0,3,10,7
151.1946256076161,-33.88052799622589,151.19993499687547,-33.8851143910701,1,10,2,10,1
151.20002968036172,-33.88060707732388,151.20533937456625,-33.88519324866084,0,8,0,8,7
151.2054337741545,-33.88068592158908,151.21074377324555,-33.88527186937572,9,10,7,0,7
151.2108378889314,-33.88076452901842,151.21614819285037,-33.88535025321169,10,9,0,8,10
151.2162420246293,-33.880842899608865,151.22155263331757,-33.885428400165694,4,1,10,7,4
151.2216461811852,-33.880921033357346,151.22695709458415,-33.88550631023472,1,5,10,5,0
151.22705035853608,-33.88099893026085,151.23236157658704,-33.885583983415714,0,5,3,8,7
151.2324545566188,-33.881076590316326,151.23776607926314,-33.88566141970566,8,8,10,4,6
151.23785877537034,-33.88115401352077,151.2431706025494,-33.88573861910156,10,2,7,0,1
151.2432630147277,-33.88123119987117,151.24857514638273,-33.8858155816004,6,5,2,3,4
151.2486672746277,-33.881308149364536,151.25397971070007,-33.88589230719919,6,8,8,6,4
151.25407155500739,-33.88138486199785,151.25938429543834,-33.88596879589499,8,4,2,3,2
151.25947585580366,-33.881461337768165,151.26478890053446,-33.88604504768476,7,7,6,1,8
150.85432702649774,-33.87056219122823,150.85961682825106,-33.87516256758582,0,10,1,4,8
150.85972936271503,-33.87065617033159,150.86501947300602,-33.87525632595042,2,2,4,6,7
150.865131723943,-33.870749912853626,150.87042214271395,-33.87534984769012,5,4,10,6,10
150.87053411011865,-33.870843418790706,150.87582483731197,-33.87544313280128,1,3,9,0,4
150.87593652117906,-33.8709366881392,150.8812275567371,-33.875536181280275,8,2,2,7,6
150.88133895706133,-33.87102972089549,150.88663030092638,-33.8756289931235,0,7,1,2,1
150.8867414177025,-33.87112251705596,150.8920330698169,-33.87572156832734,1,4,2,10,7
150.89214390303962,-33.871215076616984,150.89743586334566,-33.87581390688821,1,5,10,8,3
150.89754641300976,-33.871307399575,150.90283868144974,-33.875906008802524,2,5,4,2,10
150.90294894755002,-33.87139948592641,150.90824152406617,-33.8759978740667,8,8,7,5,9
150.90835150659743,-33.87149133566763,150.91364439113198,-33.87608950267715,8,3,0,5,9
150.913754090089,-33.871582948795094,150.91904728258424,-33.876180894630345,5,3,6,9,10
150.91915669796182,-33.87167432530526,150.92445019835998,-33.87627204992271,2,5,0,4,8
150.924559330153,-33.87176546519456,150.9298531383962,-33.87636296855073,0,9,0,5,6
150.9299619865995,-33.871856368459454,150.93525610262998,-33.87645365051087,3,7,5,7,4
150.9353646672384,-33.871947035096426,150.94065909099834,-33.876544095799574,3,10,2,1,2
150.94076737200672,-33.87203746510194,150.9460621034383,-33.87663430441336,2,10,0,10,0
150.94617010084156,-33.87212765847249,150.95146513988686,-33.876724276348725,2,4,8,9,6
150.95157285367992,-33.872217615204576,150.95686820028115,-33.87681401160215,1,0,0,6,5
150.95697563045889,-33.87230733529469,150.96227128455806,-33.87690351017015,2,10,7,9,6
150.96237843111544,-33.87239681873936,150.96767439265474,-33.8769927720493,2,5,6,10,7
150.96778125558666,-33.872486065535114,150.97307752450814,-33.87708179723607,9,0,5,7,10
150.97318410380956,-33.872575075678455,150.9784806800553,-33.877170585727036,5,2,10,2,0
150.97858697572119,-33.87266384916596,150.98388385923323,-33.87725913751873,1,3,0,6,4
150.9839898712586,-33.87275238599418,150.98928706197896,-33.87734745260772,8,5,5,9,10
150.98939279035875,-33.87284068615964,150.99469028822952,-33.87743553099058,7,9,1,9,5
150.99479573295872,-33.87292874965896,151.00009353792188,-33.87752337266388,0,0,10,10,2
151.00019869899558,-33.873016576488666,151.00549681099307,-33.87761097762421,9,0,8,5,9
151.00560168840627,-33.87310416664538,151.0109001073801,-33.87769834586817,0,6,10,8,0
151.01100470112786,-33.8731915201257,151.01630342702006,-33.87778547739236,4,10,1,2,9
151.01640773709738,-33.87327863692623,151.02170676984983,-33.8778723721934,0,2,5,10,6
151.02181079625183,-33.873365517043574,151.02711013580648,-33.87795903026792,1,2,8,2,4
151.02721387852822,-33.87345216047435,151.03251352482698,-33.87804545161253,8,2,10,10,0
151.03261698386362,-33.87353856721522,151.03791693684838,-33.87813163622389,3,0,0,10,1
151.03802011219497,-33.87362473726281,151.04332037180765,-33.87821758409866,2,9,7,7,4
151.04342326345932,-33.87371067061378,151.0487238296418,-33.87830329523347,7,4,10,4,0
151.0488264375937,-33.87379636726477,151.0541273102878,-33.87838876962502,2,4,8,7,0
151.05422963453512,-33.87388182721248,151.0595308136827,-33.87847400726999,5,7,10,0,2
151.05963285422055,-33.87396705045358,151.06493433976345,-33.878559008165055,3,8,2,4,8
151.06503609658705,-33.87405203698474,151.07033788846704,-33.8786437723069,1,9,4,5,3
151.07043936157157,-33.87413678680268,151.0757414597305,-33.87872829969226,0,4,9,3,3
151.07584264911114,-33.87422129990411,151.0811450534908,-33.878812590317814,6,1,1,4,3
151.0812459591428,-33.874305576285735,151.08654866968487,-33.87889664418032,6,10,0,5,1
151.08664929160346,-33.874389615944274,151.0919523082498,-33.87898046127652,0,5,6,1,3
151.0920526464302,-33.87447341887648,151.0973559691225,-33.87906404160312,7,6,8,9,2
151.09745602356,-33.87455698507909,151.10275965224,-33.879147385156905,0,2,2,8,9
151.10285942292984,-33.87464031454885,151.10816335753924,-33.879230491934614,2,2,4,10,10
151.1082628444767,-33.87472340728254,151.1135670849572,-33.879313361933015,2,7,8,2,1
151.11366628813764,-33.87480626327691,151.11897083443088,-33.87939599514892,3,1,10,7,0
151.11906975384957,-33.87488888252875,151.12437460589726,-33.87947839157909,5,8,4,8,3
151.12447324154954,-33.87497126503485,151.1297783992933,-33.87956055122033,7,0,4,5,4
151.1298767511745,-33.87505341079201,151.13518221455595,-33.879642474069456,4,10,6,0,10
151.13528028266145,-33.87513531979704,151.14058605162225,-33.87972416012325,8,9,1,5,7
151.14068383594736,-33.87521699204675,151.14598991042914,-33.8798056093786,1,1,2,3,1
151.14608741096922,-33.875298427537984,151.15139379091352,-33.87988682183229,1,10,2,7,7
151.15149100766405,-33.87537962626756,151.15679769301246,-33.879967797481186,3,10,8,7,1
151.1568946259688,-33.87546058823232,151.16220161666286,-33.88004853632212,8,7,8,5,9
151.16229826582043,-33.87554131342914,151.16760556180168,-33.880129038351996,7,8,5,5,5
151.16770192715595,-33.87562180185487,151.17300952836592,-33.880209303567646,0,2,3,2,0
151.1731056099123,-33.87570205350637,151.17841351629252,-33.88028933196597,5,7,1,8,8
151.17850931402646,-33.875782068380545,151.18381752551846,-33.880369123543844,10,8,8,10,3
151.18391303943545,-33.87586184647426,151.18922155598065,-33.88044867829819,4,2,7,5,8
151.18931678607618,-33.87594138778444,151.1946256076161,-33.88052799622589,8,6,5,6,1
151.19472055388565,-33.87602069230799,151.20002968036172,-33.88060707732388,0,8,10,1,8
151.20012434280085,-33.87609976004182,151.2054337741545,-33.88068592158908,2,10,5,10,3
151.2055281527587,-33.876178590982846,151.2108378889314,-33.88076452901842,8,2,5,0,8
151.21093198369618,-33.87625718512803,151.2162420246293,-33.880842899608865,6,10,7,0,4
151.21633583555027,-33.87633554247431,151.2216461811852,-33.880921033357346,8,10,9,9,7
151.22173970825793,-33.876413663018624,151.22705035853608,-33.88099893026085,9,0,0,8,3
151.22714360175607,-33.87649154675796,151.2324545566188,-33.881076590316326,0,4,10,1,7
151.2325475159817,-33.876569193689285,151.23785877537034,-33.88115401352077,3,10,4,5,9
151.23795145087178,-33.87664660380958,151.2432630147277,-33.88123119987117,2,7,2,0,9
151.24335540636324,-33.876723777115835,151.2486672746277,-33.881308149364536,4,10,1,3,1
151.24875938239305,-33.87680071360504,151.25407155500739,-33.88138486199785,5,4,1,6,3
151.25416337889814,-33.87687741327423,151.25947585580366,-33.881461337768165,10,7,5,0,7
151.25956739581548,-33.8769538761204,151.26488017695345,-33.881537576672486,0,0,5,2,5
150.85443981940983,-33.86605580622447,150.85972936271503,-33.87065617033159,9,4,7,3,4
150.85984187216837,-33.86614976944694,150.865131723943,-33.870749912853626,1,0,9,5,7
150.86524394993228,-33.86624349612805,150.87053411011865,-33.870843418790706,3,8,0,4,10
150.87064605263856,-33.86633698626416,150.87593652117906,-33.8709366881392,9,1,3,8,1
150.8760481802243,-33.8664302398516,150.88133895706133,-33.87102972089549,5,0,8,6,9
150.88145033262666,-33.86652325688679,150.8867414177025,-33.87112251705596,8,9,3,5,0
150.8868525097826,-33.866616037366114,150.89214390303962,-33.871215076616984,5,9,2,4,7
150.89225471162933,-33.866708581285955,150.89754641300976,-33.871307399575,8,5,1,3,3
150.8976569381038,-33.86680088864273,150.90294894755002,-33.87139948592641,0,1,0,9,10
150.90305918914316,-33.86689295943284,150.90835150659743,-33.87149133566763,1,7,6,6,9
150.90846146468445,-33.86698479365271,150.913754090089,-33.871582948795094,1,7,7,2,10
150.91386376466477,-33.867076391298774,150.91915669796182,-33.87167432530526,0,10,6,1,1
150.91926608902116,-33.86716775236749,150.924559330153,-33.87176546519456,10,10,10,5,2
150.92466843769066,-33.8672588768553,150.9299619865995,-33.871856368459454,6,6,4,3,4
150.93007081061037,-33.86734976475867,150.9353646672384,-33.871947035096426,8,8,4,5,3
150.93547320771734,-33.86744041607407,150.94076737200672,-33.87203746510194,4,8,8,6,9
150.94087562894865,-33.867530830797946,150.94617010084156,-33.87212765847249,2,7,6,8,6
150.9462780742413,-33.867621008926825,150.95157285367992,-33.872217615204576,9,4,2,7,10
150.9516805435324,-33.86771095045721,150.95697563045889,-33.87230733529469,1,10,0,2,10
150.957083036759,-33.86780065538557,150.96237843111544,-33.87239681873936,3,0,5,7,0
150.96248555385813,-33.86789012370845,150.96778125558666,-33.872486065535114,6,10,2,6,1
150.9678880947669,-33.86797935542236,150.97318410380956,-33.872575075678455,5,1,1,0,8
150.97329065942225,-33.86806835052385,150.97858697572119,-33.87266384916596,8,2,3,6,5
150.9786932477613,-33.868157109009445,150.9839898712586,-33.87275238599418,4,8,4,10,4
150.98409585972112,-33.8682456308757,150.98939279035875,-33.87284068615964,9,8,5,6,6
150.98949849523873,-33.8683339161192,150.99479573295872,-33.87292874965896,1,8,1,3,2
150.99490115425112,-33.868421964736484,151.00019869899558,-33.873016576488666,8,9,7,6,8
151.0003038366954,-33.868509776724146,151.00560168840627,-33.87310416664538,0,0,4,10,7
151.00570654250856,-33.86859735207879,151.01100470112786,-33.8731915201257,9,4,3,7,5
151.01110927162767,-33.86868469079698,151.01640773709738,-33.87327863692623,6,3,10,8,10
151.01651202398978,-33.86877179287535,151.02181079625183,-33.873365517043574,8,8,3,10,6
151.02191479953186,-33.868858658310515,151.02721387852822,-33.87345216047435,0,4,2,0,7
151.02731759819102,-33.86894528709908,151.03261698386362,-33.87353856721522,1,7,7,8,1
151.03272041990425,-33.8690316792377,151.03802011219497,-33.87362473726281,5,2,0,5,7
151.03812326460857,-33.86911783472301,151.04342326345932,-33.87371067061378,1,2,10,6,0
151.043526132241,-33.86920375355169,151.0488264375937,-33.87379636726477,5,10,6,10,8
151.0489290227386,-33.869289435720354,151.05422963453512,-33.87388182721248,5,9,6,10,0
151.05433193603838,-33.869374881225696,151.05963285422055,-33.87396705045358,10,7,3,4,0
151.05973487207737,-33.86946009006441,151.06503609658705,-33.87405203698474,6,10,1,3,7
151.0651378307926,-33.86954506223317,151.07043936157157,-33.87413678680268,3,1,10,6,4
151.070540812121,-33.869629797728685,151.07584264911114,-33.87422129990411,1,6,6,7,0
151.07594381599972,-33.86971429654766,151.0812459591428,-33.874305576285735,0,2,3,4,9
151.08134684236572,-33.8697985586868,151.08664929160346,-33.874389615944274,3,10,10,0,9
151.086749891156,-33.86988258414285,151.0920526464302,-33.87447341887648,6,1,2,10,10
151.09215296230755,-33.869966372912536,151.09745602356,-33.87455698507909,7,2,0,1,1
151.09755605575742,-33.8700499249926,151.10285942292984,-33.87464031454885,9,2,9,0,8
151.10295917144265,-33.87013324037979,151.1082628444767,-33.87472340728254,9,1,7,9,8
151.10836230930016,-33.870216319070906,151.11366628813764,-33.87480626327691,6,7,4,7,8
151.11376546926704,-33.870299161062675,151.11906975384957,-33.87488888252875,0,0,7,9,1
151.11916865128026,-33.8703817663519,151.12447324154954,-33.87497126503485,7,10,5,8,3
151.1245718552768,-33.87046413493537,151.1298767511745,-33.87505341079201,10,8,4,1,3
151.12997508119366,-33.870546266809875,151.13528028266145,-33.87513531979704,10,9,9,6,6
151.13537832896793,-33.87062816197226,151.14068383594736,-33.87521699204675,7,0,5,5,2
151.1407815985365,-33.870709820419286,151.14608741096922,-33.875298427537984,2,2,8,9,9
151.1461848898364,-33.87079124214782,151.15149100766405,-33.87537962626756,3,6,6,9,5
151.15158820280467,-33.870872427154694,151.1568946259688,-33.87546058823232,9,1,3,7,10
151.15699153737825,-33.87095337543675,151.16229826582043,-33.87554131342914,7,6,4,5,3
151.16239489349414,-33.87103408699084,151.16770192715595,-33.87562180185487,5,5,9,4,6
151.16779827108934,-33.871114561813826,151.1731056099123,-33.87570205350637,5,10,7,1,2
151.17320167010084,-33.871194799902575,151.17850931402646,-33.875782068380545,10,1,9,2,6
151.17860509046562,-33.871274801253996,151.18391303943545,-33.87586184647426,6,3,4,5,4
151.18400853212069,-33.871354565864955,151.18931678607618,-33.87594138778444,9,5,6,1,4
151.18941199500296,-33.87143409373237,151.19472055388565,-33.87602069230799,9,4,3,8,0
151.1948154790495,-33.87151338485314,151.20012434280085,-33.87609976004182,1,8,7,4,6
151.20021898419728,-33.87159243922417,151.2055281527587,-33.876178590982846,0,5,9,1,9
151.20562251038325,-33.87167125684242,151.21093198369618,-33.87625718512803,3,9,6,1,5
151.21102605754436,-33.871749837704805,151.21633583555027,-33.87633554247431,0,9,4,0,10
151.21642962561765,-33.87182818180829,151.22173970825793,-33.876413663018624,7,10,0,9,0
151.22183321454008,-33.87190628914981,151.22714360175607,-33.87649154675796,10,3,0,4,3
151.22723682424856,-33.87198415972635,151.2325475159817,-33.876569193689285,0,5,1,6,3
151.23264045468017,-33.87206179353486,151.23795145087178,-33.87664660380958,0,4,9,4,0
151.2380441057718,-33.87213919057235,151.24335540636324,-33.876723777115835,4,10,8,1,1
151.24344777746043,-33.87221635083579,151.24875938239305,-33.87680071360504,9,1,7,4,5
151.24885146968307,-33.8722932743222,151.25416337889814,-33.87687741327423,7,9,2,2,1
151.2542551823766,-33.87236996102858,151.25956739581548,-33.8769538761204,1,4,7,6,8
151.2596589154781,-33.87244641095195,151.264971433082,-33.877030102140594,10,0,4,5,1
150.85455258725372,-33.861549417588954,150.85984187216837,-33.86614976944694,0,7,4,6,5
150.8599543566164,-33.8616433649322,150.86524394993228,-33.86624349612805,7,1,7,2,2
150.86535615097912,-33.861737075774016,150.87064605263856,-33.86633698626416,2,9,6,10,2
150.87075797027896,-33.861830550110746,150.8760481802243,-33.8664302398516,2,5,9,5,1
150.876159814453,-33.861923787938785,150.88145033262666,-33.86652325688679,8,6,9,10,1
150.88156168343832,-33.86201678925451,150.8868525097826,-33.866616037366114,0,9,7,8,10
150.88696357717203,-33.86210955405431,150.89225471162933,-33.866708581285955,2,4,3,5,2
150.89236549559124,-33.862202082334555,150.8976569381038,-33.86680088864273,3,0,3,9,7
150.89776743863297,-33.86229437409168,150.90305918914316,-33.86689295943284,3,7,7,2,1
150.90316940623438,-33.8623864293221,150.90846146468445,-33.86698479365271,3,5,5,2,7
150.90857139833253,-33.86247824802222,150.91386376466477,-33.867076391298774,0,2,10,6,3
150.91397341486447,-33.8625698301885,150.91926608902116,-33.86716775236749,2,4,6,5,10
150.9193754557673,-33.86266117581736,150.92466843769066,-33.8672588768553,9,7,3,9,10
150.92477752097813,-33.86275228490526,150.93007081061037,-33.86734976475867,6,0,10,1,0
150.93017961043398,-33.86284315744868,150.93547320771734,-33.86744041607407,2,9,9,8,9
150.93558172407197,-33.86293379344406,150.94087562894865,-33.867530830797946,8,10,8,3,8
150.94098386182915,-33.86302419288791,150.9462780742413,-33.867621008926825,8,4,9,10,1
150.9463860236426,-33.863114355776695,150.9516805435324,-33.86771095045721,5,6,9,5,10
150.9517882094494,-33.86320428210692,150.957083036759,-33.86780065538557,7,4,9,1,6
150.9571904191866,-33.863293971875095,150.96248555385813,-33.86789012370845,8,1,5,0,1
150.96259265279127,-33.86338342507775,150.9678880947669,-33.86797935542236,4,7,1,0,9
150.96799491020045,-33.86347264171139,150.97329065942225,-33.86806835052385,9,5,1,8,2
150.97339719135124,-33.86356162177255,150.9786932477613,-33.868157109009445,3,10,0,1,10
150.9787994961807,-33.86365036525778,150.98409585972112,-33.8682456308757,4,6,9,2,1
150.9842018246259,-33.863738872163644,150.98949849523873,-33.8683339161192,3,10,9,0,10
150.98960417662386,-33.863827142486684,150.99490115425112,-33.868421964736484,6,8,2,7,6
150.99500655211165,-33.86391517622349,151.0003038366954,-33.868509776724146,0,10,10,0,1
151.00040895102632,-33.864002973370646,151.00570654250856,-33.86859735207879,7,1,1,1,5
151.0058113733049,-33.86409053392471,151.01110927162767,-33.86868469079698,1,0,0,4,8
151.01121381888453,-33.86417785788231,151.01651202398978,-33.86877179287535,7,7,3,0,1
151.01661628770216,-33.864264945240045,151.02191479953186,-33.868858658310515,9,0,5,6,6
151.02201877969486,-33.86435179599453,151.02731759819102,-33.86894528709908,6,9,2,3,6
151.02742129479972,-33.8644384101424,151.03272041990425,-33.8690316792377,4,10,5,7,9
151.03282383295377,-33.86452478768029,151.03812326460857,-33.86911783472301,1,7,4,5,6
151.038226394094,-33.86461092860483,151.043526132241,-33.86920375355169,9,0,2,8,10
151.04362897815753,-33.86469683291268,151.0489290227386,-33.869289435720354,3,6,9,6,5
151.04903158508134,-33.86478250060052,151.05433193603838,-33.869374881225696,7,0,8,2,2
151.05443421480246,-33.864867931665,151.05973487207737,-33.86946009006441,2,5,2,9,2
151.05983686725799,-33.86495312610281,151.0651378307926,-33.86954506223317,6,6,0,9,4
151.0652395423849,-33.865038083910655,151.070540812121,-33.869629797728685,7,10,0,5,6
151.07064224012024,-33.8651228050852,151.07594381599972,-33.86971429654766,4,9,7,7,1
151.07604496040105,-33.8652072896232,151.08134684236572,-33.8697985586868,1,7,0,7,2
151.08144770316437,-33.86529153752133,151.086749891156,-33.86988258414285,6,7,2,5,9
151.08685046834722,-33.86537554877635,151.09215296230755,-33.869966372912536,4,5,9,6,7
151.0922532558866,-33.86545932338496,151.09755605575742,-33.8700499249926,9,8,7,3,6
151.09765606571955,-33.86554286134394,151.10295917144265,-33.87013324037979,9,1,5,3,0
151.10305889778311,-33.86562616265003,151.10836230930016,-33.870216319070906,3,7,7,7,1
151.10846175201428,-33.865709227299995,151.11376546926704,-33.870299161062675,10,4,3,6,1
151.11386462835011,-33.86579205529063,151.11916865128026,-33.8703817663519,1,1,8,8,9
151.11926752672758,-33.86587464661867,151.1245718552768,-33.87046413493537,3,5,0,9,5
151.1246704470837,-33.86595700128095,151.12997508119366,-33.870546266809875,7,0,3,2,4
